name,performance,dropout_status,course,forum_score
a10d541f6e3aed5a9e4b0e6439375e0d46352000,0,1,0,0.8
720dd8d9c8caafceb4de799a5c1fd8142dee2c4f,0.1,0,0,0.12
cfe8df24a4bc0871623df0053c212e7815c20fa5,0.14,0,0,0.79
2139ae321c2649819952863d03108e2e91b58447,0.18,0,0,0.38
c375563b29db6a08d8d89261033cad88997baea8,0.16,0,0,0.42
7aa46bbebfbce11581648e2c50ac13483b9ecc63,1,0,0,0.72
fa82c89a27506fce1565a9f413ce6f5ba79f117e,0,1,0,0.38
af1febf1c6b9d9715a3badfb8f3715a7cb5da758,0.85,0,0,0.48
357d4de06d86924ac6afef44a0e29716147068a5,0.99,0,0,0.23
3ff2c5dcbae9fb947d0c53442c474ac36f98966f,1,0,0,0.27
e6bcd886b0f4813001561d579e7ec893f07afb21,0.99,0,0,0.22
6e639df7fcf284cd7cc3763d431448ab5af9786d,1,0,0,0.47
94d4778248d3fe0d8ce67f431b011a903cd6a6c1,0.99,0,0,0.39
208c086b0652387837f5bf05488f0cb9e7f096af,1,0,0,0.45
f92df69cea7a94fa4db6b0a90e9175cffeed9ef4,1,0,0,0.24
e865576f0c247ab499afe393357a2a5a6b62390d,1,0,0,0.84
81a28214a92c40f68d9f37801c237a1ada80f53a,1,0,0,0.57
269627ec5f3b37a4d7aa3135351f0686d88ee2ee,1,0,0,0.79
92e311092ff8fbbf05db37fb638a2cd8a0146852,1,0,0,0.34
135f2f4e6cbf8c64cdae63700e6a44db6d81f019,1,0,0,0.64
0314370ec8ef139992c0fdbb68d990cad007d86f,0,1,0,0.02
2142f466961e68eaff09724f6f39e4375dd7c23e,0.83,0,0,0.85
ff630d8b5789169495fa839128352e6e3d9be713,0.07,0,0,0.74
2e926d11ba78b81978cdb93879bc6faed6930d08,0,1,0,0.79
6905c024dc32b322ff267f8b29706f05418de3dc,0,1,0,0.72
bdcce74b363c296b667298b887cc2feab45d5f9e,1,0,0,0.51
e6cf130888220435a78f946654d8487c23fccfd2,0,1,0,0.36
8008b2bd88c1ab7f202a04594e83a2ab9c8242a6,0.99,0,0,0.21
da906c1832ecc68eeef4ae8f0dc04071e327d589,0.97,0,0,0.4
d79d4176abf0506cec0ec19f940d8b309229075b,0,1,0,0.68
aa003742abef3243d42975a45b45243797dc7a65,0.63,0,0,0.35
7366b4f8b90b4e95d2d1e1267d46acf301f3367e,1,0,0,0.39
bf17ea53a90511fd374ba74e4c9324afe278c34d,1,0,0,0.43
4dc256a60c48687f29e541693997f6cba750a2d0,1,0,0,0.88
ae7cdf53d9bbf75de4401c3ee7f7f9fbc1df04cd,0.99,0,0,0.05
e191fb57b4cb6b6a5a2a963da736955bd84e384d,1,0,0,0.09
3c5cf212c5970a5a380384d0e46e6af6e192ee4d,0,1,0,0
2a29f3ea6c95b781cffe2993e30633f7aaa7bc3b,0,1,0,0.86
1e4aef4d5e837df12d01500c47664a719e8d4a7b,0.53,0,0,0.45
d4591d884f2829032aef2f00ad09011d77d2d36d,0.98,0,0,0.84
ef47cf1066127397427e2e30e435b5596e4e6b64,0.97,0,0,0.85
3041670902b3ffdf8b2583100ebce9f08c0cfa8b,0,1,0,0.32
3abfb0bb0f10cd2530220747683b842f73f97aa0,1,0,0,0.64
a193256cd154febfb9526ede061135071cf2aa2f,1,0,0,0.31
15ac2d45004156dc8383ee08a012c96ff4e26c63,1,0,0,0.71
ac78d8d4c31b66f4e3d0d481b3e6dfd467bb1c0e,1,0,0,0.34
1998063008a7f5fa8e6e3cadd51518ba96f75fb1,0,1,0,0.27
12d9dacbe861b061bac6d310d261d7be7793b3fb,0.41,0,0,0.62
8dbcfaf66854317df1a5163ab6292b30776ff636,0.1,0,0,0.11
84307bef1502fdcde377d61c37787b07bacd3014,1,0,0,0.3
c2702a9e333f4478e84274c2cb2d175608a59777,1,0,0,0.72
4e092add2ed944d5de3067e371cbea12a11bec1d,0.16,0,0,0.24
a4bd7e3478c0a6941431441f18dce2ee4e202ca1,0.14,0,0,0.51
d0b32b152f2ee2955202da307cd0d7ce89489fc3,0,1,0,0.1
97d81a10454eed6a95b4a49345bddeb73dc611b2,0,1,0,0.45
203504bb9283d25649f5d5a3a76526cba7d95345,0,1,0,0.51
a5fd77de4c72eb3c4ebc6a83245203d2c68168e3,0.03,1,0,0.45
9d8438ec2ef851fb9c29c2c5e40a5ee0c05e2666,0.93,0,0,0.46
fd45fa6b81abd501ec0408ea3af006445d75c84e,0,1,0,0.28
3399a7196805f792b7a81fed640c7ab89b2125ca,1,0,0,0.53
584174d272c11deeb28633d84c6ef0ac338606c3,1,0,0,0.47
3930c49d0b19f96dd84769f99354a405d06374a8,0,1,0,0.15
3930efcdb42476aca219682aaf9506b884d56a6b,0.93,0,0,0.81
3636ffab84745ca7b9f03ba474f2ec715244926c,0,1,0,0.65
b87f84d18a1c096195b6b674de873334d755654a,0.94,0,0,0.04
67684793aa2759dce26f674d9ec82c15eb6926ad,1,0,0,0.27
49cb28a20fa60e1bcb8f1379920ee8699d46d6b5,0.84,0,0,0.41
0cd86f2379a80ddff077a438cc45924d898f1410,0,1,0,0.2
d8ce4362d703fa26add41883635b7070103c7e6e,0,1,0,0.16
0b2ecc1e8397c3e4e49f12bea3040bd4e7e57d57,0,1,0,0.23
91a42ce60f4bdc928445fdffd76c0613812d6cb0,1,0,0,0.73
358ab154209a9b2b22885b1d45435f5ae9e68d7e,0,1,0,0.72
cf0e441fa6e0e8cbcd5ead0861ac6d595ff12aae,1,0,0,0.13
8754f148b38ec8d66438a719da85d677633eb93b,0,1,0,0.31
c23531963394927863a1d7fe9269d527469a6e84,1,0,0,0.35
a9371b7c036c625c49c86e75de1fd9f9e6709d04,0,1,0,0.78
a85d7f8ab00e9cae3bcfd9e1e0067bdf077cdb6f,0,1,0,0.76
7711525049b911006002f0c320404be540ff1695,0,1,0,0.87
cc20cc4ebb2807cef2aeefbeec5b10f478c23fd2,0.19,0,0,0.18
5e96ad5b3e178bd558c9edd3863d5270428bb3df,1,0,0,0.62
6412c6149f054f1be8bec555d7a194d555f55e52,1,0,0,0.05
0c6127772b7c90c1489aff6d7ba60c9d78adace0,0,1,0,0.18
2b91e351beb9460a3e0e11c9b2e1aefa8c56901f,0,1,0,0.69
e0da64a7540d83fb9ea2e7dec1eb6450d056330e,0.81,0,0,0.51
82fdb0450d37b32c809e31be7c5976d394d40089,0,1,0,0.18
7ef7b945a61f1cdde4dba85849eb02e736ca5156,0,1,0,0.8
7791e6175e10e6c6a9fe158a1fb99cadbfc1e4ae,0.07,0,0,0.11
9910f8439dc489b22fc68d3b932118303c1fcc33,0,1,0,0.32
8a2b3fb200fbadb4b1526ef76f18bff3f68b9561,0,1,0,0.2
5bd2b7941f66e965ae5dc28c2a98ca031ff5b7d1,0.35,0,0,0.23
3d63c3cbfbce55c3c20dc1c784ee39f3ed2b1838,1,0,0,0.32
c0a3fe0d8a30e8178b9ed2608b7c9cd50d889c2a,0,1,0,0.32
7cb7c3a7ea13f430478ba3efd24472af40b2e1ed,0,1,0,0.9
79051d88210a58f411d8214db1e3deb7bd90f017,0,1,0,0.84
f57fa3c0dd4a6180d2d0f1de7f7dde7edea4ed66,0,1,0,0.33
8b6629d47f6bf4ded1decf4d5456885ffcb38dd8,0,1,0,0.81
e570eca74d30781e69df4f90ccd8bd228df3effd,0.99,0,0,0.11
f110a5f6c7f9160b7d80bb63614f6fc280c0eef8,0.14,0,0,0.36
aa3a31e62d834deb5de34662a9fb27477bebf0d6,1,0,0,0.16
777505a0f5230932e2d4eff12e6056db0dfd80f5,0.95,0,0,0.66
b1e555da9f3dc34b9fcd6f2995ac6de231e15daf,1,0,0,0.22
57fad53f4daeab9420b916570d1259ab37e231f5,0.24,0,0,0.36
d0796a2281e601bf8f3ef7a4790b19e7850d465e,0,1,0,0.25
2c51b5bb1b99c9ebbe2a600aae303b022c4410e5,0,1,0,0.14
8473fc40cd52bdb879e6c0678af1903db1bbc439,0.03,1,0,0.06
98dd659020953541c85ae0ba44583e19c7c9ac68,0.83,0,0,0.85
d65fa455717f01bcc70307ba566f2edd7bd0715d,1,0,0,0.29
ce7dc770b9918ba5166622e2baa5d467e490d5cc,1,0,0,0
651dfabe35e41741a40c80407b825c0c385adb6e,0,1,0,0.26
694e6f753afd72a16c2a4b1db3d56bdd9a34489f,0,1,0,0.66
37b4ae6578f2796762eb700f84319565366bb03a,0.07,0,0,0.46
6496fb707074f70729e9ddb5ab2a3fa4a28df65d,0,1,0,0.21
93d26a39a469a617438f0f649e98b3479d6899d9,0,1,0,0.17
fe52cf72c3072d8c70d4b0f7e30ac4be97a2ab21,1,0,0,0.33
981496d0dbb56c76f5ff5fd82118e837dd3dc19b,0.1,0,0,0.22
585499f877389052828d90f45679bd32893085dc,0.98,0,0,0.27
6388a1b71d07da091234c9ebb62377a0a1cee840,0,1,0,0.07
4894e80c467420934dbfa905080e81a10936537f,1,0,0,0.7
63d1b0ba41f54818907a066e7db973635cdf6654,1,0,0,0.75
073bb42f295a1344c4340a4fc12ee6d968db48f1,0,1,0,0.2
f7e741913f9b684e4c684fbcdc774516fc35132a,0.02,1,0,0.32
8923e441df1f5f72c2b6d9bde2ffb870599098c7,0,1,0,0.33
785fc4b7311919f5b92fe4f504e08c66f2612a00,0,1,0,0.4
068a556c1c41ebc734632109c920165f7f32122d,0.03,1,0,0.29
d43e6ddf5e5f9d8e7301574c158205d81ac9753f,0.14,0,0,0.36
ca051ba90e2733314147a83b410837fa5bf1f653,0.17,0,0,0.42
6a27d5ca064e8599ffab802970d2ecb0387f3c7c,0.97,0,0,0.78
7653bbb9ba526af3b5a53d4f2fd26e74886656cd,0,1,0,0.71
45d471adad59295ca6b62e5d0a17d154a42b0f4e,0.28,0,0,0.05
d84a358198bbc8e3eee8ebaa195f9c80ecef8ca5,0.91,0,0,0.32
a6e7779a2573d0602e0c2b10c127128bad8b416d,1,0,0,0.01
b6b4a69d1168d76280e41e6895540c5038b22c2f,1,0,0,0.11
5466c5797975b51d7516543050192a385c5b4260,0,1,0,0.05
a6296f0bc253ed5b1a8ce7192017addcd20672b7,0,1,0,0.4
805b7c1dc2566f28e5ac28a4936e9f14ce23854d,0,1,0,0.45
ce7e78ca75d0742a04d7ac7c3396602f9d857cdf,1,0,0,0.87
e4c4ac2153806d606ae57aced87f3439f1282d25,1,0,0,0.67
5e76ebceae867b25b11ddf89ba8be4725b5c6764,0.59,0,0,0.01
ddded6f85a8f3631fbfb9c6262b4e812510ba472,0.98,0,0,0.09
82e5e62b99b0232076bd7ca95e6ddf11a2d45b3a,0,1,0,0.8
ee49949f16f1f405f79825009a93839941cc7ba0,1,0,0,0.81
2e8bae9c64018b6644b5eb39fd441876f357c046,0.1,0,0,0.01
e82c817de876f866c6485acabdcf90fe6293077f,0,1,0,0.36
b3df1c96324c031fd440e6fe9278d8dacb849f6a,1,0,0,0.58
ad0e252c0aa1806529345e998bafcbab863748a4,0.94,0,0,0.87
68724bab61351fcc8a3a35527fd0586e664a2bd5,1,0,0,0.84
c883de430ee1bc576eb5917bde81e0725214ebbf,0,1,0,0.47
4a7b55e00701efd1dcb747207f2d31763c1b0bcd,0,1,0,0.22
cbc8b34a12ff65f9e83cd7f41ec1cb7a836e8885,0,1,0,0.43
1110c5548e0a060fde27185b5e1d812506c7c193,0,1,0,0.09
704bbef4555395ef8a6cc50725aaaf67bce2885c,0,1,0,0.4
328d6358789e392038534de6c64b32af46d4b600,0.9,0,0,0.26
fc50acb3dd15786740fdd225fa3cfa99204b4475,0,1,0,0.07
85571cf43b4b4e168321e28c99c0e1451ba92076,1,0,0,0.26
3cbdfe72ff85c68d9c97a5b6ee7749fc020833d0,1,0,0,0.04
30de28253efe58da355c86c6178e3364ca7413fc,0.94,0,0,0.29
0ad08c18a8fc373e15951c041f06a87659e28c16,1,0,0,0.38
e224c8f9ea1c77792eca0395c9664297fb386405,0.84,0,0,0.64
f68e578f952a3f86a6ab050d9af7e20b911d4bf8,0,1,0,0.38
3c5472b8de5b78fa9c7c6156f0b589b6c40883e9,0.35,0,0,0.13
909b7b42da2c2b2ca8eab155948727a2c950a6ea,0,1,0,0.21
18e41922eae4e7cc762da40ce3343b9573d20e07,0,1,0,0.11
1336ecdae0a79bf64de88922e0668305b96a4dc5,0,1,0,0.7
4f3a4c3acaa2492d49fc834e241f16a2f314d4d8,1,0,0,0.42
2d3c2e0d861c2d83815de814541acab09a1ae69c,0,1,0,0.22
3b26857b35b91841a4eb2ee9b9247b9e96828b3c,0.07,0,0,0.3
94064a014ec84239b482dd0bda2d6a871ea3d3e5,0,1,0,0.36
601981b0c8316486c33c8681b54de71e8ec98aa5,0.14,0,0,0.49
c5e270b32328cec104658f64da0ca10e893b19cc,0.23,0,0,0.43
deb68dcf02b274e049a5bec8302eabeb3a0dcaf9,0,1,0,0.26
d2c973ed0e81a6318c4fb3e623be0436debd99c1,0.28,0,0,0.19
b6dfd192b9b0a3499d9a8bf2d55c0de72e139898,0,1,0,0.55
2a49d96c435a871cbe575817340253a5d2aab7b8,0,1,0,0.31
ed0c5a62d7ad39bb687a45faed8ffbf3edc74911,0.99,0,0,0.75
94028b3298d0684d40ee3c1a14a0daca46fb9b17,0.03,1,0,0.43
123bb51cf9afa8dd06c258725dc8ada648d003b2,1,0,0,0.62
7f1160302abdebda8de7762ebf624f6bf33abf21,1,0,0,0.01
f40f8e44832ec226f90d98a36da2324a92d9e28d,0,1,0,0.17
ac836fa92d3c1d60c163c9721c5dc39c0af45c97,0.98,0,0,0.03
4a30111773688b5e7545723d07c1a046d2b2a0c9,0,1,0,0.48
d12f0e318a7dd99251cb3b6e6bd85065bd725c46,0.97,0,0,0.27
be4ce34dc10c4688ae0f71ba72cdcfe138db9be7,0.98,0,0,0.34
5e775f12a8a07825e00d070095d83d8fea0505a7,1,0,0,0.01
15173ba5400f7744472fcd111c5853c557201a68,0,1,0,0.11
5c9a271c10a0607d1e1a37c3b28e2b3d6a63c91b,0,1,0,0.86
cd5f831acc2b85ed80bb7616fa6142eb80e9ee06,0.66,0,0,0.19
6470d802e99c13950abfe321f0de4929955d10fa,0.97,0,0,0.79
36654d72880e6a32c29f34e3d99b96d27ae235a3,0.98,0,0,0.29
b4b5138939e2e70d97b1ec1744a81e49cd052626,0.84,0,0,0.63
96afc62a04646c36d01b46ff05df3ab2e8685ff8,0.99,0,0,0.54
7762840b0aeae067b548c5cdd6bd9233882f7c76,1,0,0,0.55
f611e80fa07c3dbb0035fbbac41e16a6405e42f4,0.99,0,0,0.7
41a3689b8be1a414ed9e9e5d5980b4cf69381516,0.21,0,0,0.79
0884512fe43d9dba408323749f41d100653ae869,0.48,0,0,0.71
29f4b81e6b38853ba4869258dda30263513a6742,0.97,0,0,0
7a957c918826bbfce32ba71ca6c3e5bb7305762b,1,0,0,0.12
8b4034b648a83bc88515445344d3416c3518c114,0,1,0,0.37
ec73ba95cadc0129f0a10bca6e97b6d8c88ab4e9,0,1,0,0.73
55d25ad46b6c68b928905d893c11e50d57be89a8,0,1,0,0.02
14724f9ccffacbb3a5ba26bfdf6cf48a8fef7570,0.99,0,0,0.76
edb322fc68605427008eea1264bca0e5dd68687f,0,1,0,0.3
a4e326dac516e7dad9ef649e9c9624df1ce4992f,1,0,0,0.54
4af502c32698ee5780b1925ea537afa73ad268d7,0.76,0,0,0.47
a7ae115b0f75df076bbfe3767909649f71156a69,0,1,0,0.3
9b9cabc17c67a1c99f7194c09a930aecf8e4a48c,0.26,0,0,0.12
98334ed0dae448711d9fc4bc41129136d50fba40,0,1,0,0.38
234b11d195cb5011982e381cf43ce067ff2db585,0.14,0,0,0.73
0d59d41971194496e795ecdfaee3159d26ab5664,0,1,0,0.49
ee04916e348a8a6d05c59613ceb40fb24ceb2d12,0,1,0,0.61
9d62c3ee15c5876a0d6b0352c47b412e0bfb31ab,1,0,0,0.45
0b20bdf45584214d23db5a0fbd02124dfd8b03e3,1,0,0,0.27
264e4a2ca3b46c4eab26a2ddb670531b7eb24fc9,0.91,0,0,0.76
848a401b1582aed7496b9339359c7f245b7e4d49,0.14,0,0,0.37
dc5463f56858becfcedf9729a2030aa15ddfa84a,0.07,0,0,0.3
bde396aff219ba34ea7f176e8b779534858344dc,0.07,0,0,0
d55e25a3e6406e6cb90315f0e1f9bf98061cf100,0,1,0,0.82
f3327cf39e0b6e62bf26a95a4a10f3119cfd4479,1,0,0,0.52
5e9604919dd1090657acbd1f82c956e48bdae31b,1,0,0,0.82
85009342853cf061b80fc2599196bc511267d74e,0,1,0,0.9
0f0b22258b8194057f785e5a190e6088149e592d,0,1,0,0.64
cdf0fe66019d66bcab375617ee4c87cea024946f,0,1,0,0.87
d8fbd5810e98584d680ae2d06c0c8ffc9d5437dc,1,0,0,0.14
77ca5bb1d4634202f48dc7c8f5ef4f430bc33dbd,1,0,0,0.26
45141a72c9d828e4cef17c8a27166e495db2f8a8,0.99,0,0,0.29
ed829545f07d2f8b77856339566f4d392b52d891,0,1,0,0.46
c5ee3deaed253fe1db2a87cd2f072a967b12de15,0.98,0,0,0.1
3c60ac97c2c5dabfd5b95153fbc6a4872f0853df,0,1,0,0.67
dea5a344aa78bf230d8b37fc0c50c95e2fde631f,0.87,0,0,0.52
99b1e846de7e127965abbd767b27ad5345b7fac5,0,1,0,0.45
dd33d955a5204d1e7ab5277963856503926641b2,0,1,0,0.41
f139e1b9cb03526298b7e875db160093f6585d72,0,1,0,0.24
887414f7df1e07d3553e9dca863fedd2d0750748,0,1,0,0.05
16e67050e9e1b049c5ccbff39bb2691834be68a2,1,0,0,0.27
6b4b394a6f83a47189e7819257c7d942e9651313,1,0,0,0.14
9b4863071aacf7aa13469ab534f84974c783a3b7,1,0,0,0.71
6d652605c693ce1ee2adf29626990db788ac73ea,0.03,1,0,0.42
480fed007fd9f531a497cbbf9f91581415cf8375,1,0,0,0.73
10886fa212f4a111703b4f0c8f7de6237bda112d,0,1,0,0.77
1283c22b40fb10620b74975076ca5d974dc06ea1,0.07,0,0,0.37
30840db8e632ab041e50d861339a7e7f291c930f,0,1,0,0.13
567842328b3905d619da60542a26412bb9cd367b,0,1,0,0.41
4eaa3faeec04d2ae9507562578ffa4897094e9cf,0,1,0,0.35
5a27cae6c3b293d2650368c5d503b1114a786dca,0,1,0,0.8
2e9d90460beec555dea4fa41a5844be3cbc27c0a,0.93,0,0,0.89
c20d0c25374162eee4477656e27d42e752d9893a,0,1,0,0.2
7ba663270289d306e8a1b58870a26dd372fbcde4,0,1,0,0.86
0a5b7cc5a1dcaba78bc8959750a6efa7b654353b,1,0,0,0.44
4f3ee0a606c489fe0e548401cc34899b2208d4af,0,1,0,0.23
36ec0cd4d1aad680eb84d77ceceaa66450837d6b,0,1,0,0.67
eb5ad77e64490aad5b425fc6466564b16d1cd3cc,1,0,0,0.8
5352aa35ea3029b3a692e8dfe36da8a79cfa12e7,0,1,0,0.73
6f087fc66a307bc4f78cbf44106a861e93f304af,0,1,0,0.29
fe764ff715cbd2508692c624fe33d43eb62e1dd4,0.97,0,0,0.49
5cdb6aa14af688af647c3de731f7fe15ab4e4aa5,0.99,0,0,0.25
21ff1be86dbe76136073ef82ceace2ed868e9f03,0,1,0,0.75
8f66b95fe0708df5952d02055d0f297e9e8383ab,0,1,0,0.05
9c5843e656b714f1e2f5df2a7f4023fea82ba59f,0,1,0,0.13
c3a80a1d2b02d32af04c475627cfbd952279c3fe,0,1,0,0.58
82c1d2975b51d690cd602ebc5435b86f170a8a6c,0,1,0,0.7
fe0a511772b1b84788b74da5ed06b12fad66fcbd,1,0,0,0.51
9cf8f6711caf2e0e8ae9a400c378d4d1daa057aa,0,1,0,0.34
8a93452ad308d1d1ae825bb7ba092abdd759644b,0,1,0,0.39
c1501b80b5a37a1883556e289129b76c610db2a2,0,1,0,0.37
df019cfc5a41d46adf05d65cf1120a68f4f66186,0,1,0,0.05
c6e8894fde7bdb18ec58ad544799a29ce2eec6cf,0,1,0,0.57
bfe96e86daa2be4e8f5290e8d06cc02475409583,0,1,0,0.23
b1fccff05bbe7236670abb4199ff851d7872dbc0,0,1,0,0.49
e193d38e2de5e57fcfa770691e07857a66a01655,0,1,0,0.42
7a0ad539ae043ee0a53f763499b6ba8f0709733e,0,1,0,0
85b161f3771f4ff41cec8eb3967bd26a3e451fba,0,1,0,0.82
5d0ceeab11380222a69a0649b728eda1eebc85a7,0,1,0,0.42
13b91a8000038576ae888ead060507b3db68b0a7,0.55,0,0,0.05
7a8c157ce7bf32962f00e253a6779a5823b7cb9a,0,1,0,0.13
3779cd59d703972ea7b1d1387a03e8053dcd9e5d,0,1,0,0.46
ec308c689c3eed992959a6e0a37751bcf2d9162e,0,1,0,0.71
d47c80919f1da31b067eea6a2d0ff6bed3093c55,0.07,0,0,0.88
a020f304cdaa5113a87738c59a92fee5ba03acbb,0.22,0,0,0.67
4cc84f529c44a42cdb899f1b833e914a17beb87c,0,1,0,0.55
042988eec77fdda8a0caa6bdca9e836922d6f66e,0,1,0,0.77
32f04a7313e730ae0248c43c5cb3ea889bf77beb,0,1,0,0.83
be3f9d27737e746f6962945a3b4f0120bf4a46f0,0,1,0,0.11
376dbe6cd092151aec5a1348b6f448c33fd942b6,0,1,0,0.64
eb9d43925d6b3a54c4db01d185d90819549fd6a2,0,1,0,0.61
03f62b97f55a2d5cccf2de767ff9b166166a1b6b,0,1,0,0.35
062fb68def8773330a348ed8b395c9edb470d55d,0.85,0,0,0.77
c46d990d8f31ae4f793d99850ddde2f906ed6210,0,1,0,0.73
70585143f4d4ec50871c3d47ec6746698be15798,0,1,0,0.24
5d7820f5d124ab21c3300df9100001cb5f6be463,1,0,0,0.47
eb2c08a2237dcd0d778410e381bb6bbc27f0cc6b,0,1,0,0.34
d8c60345f7b3cc8d133b5cf283b104defbc2e8da,1,0,0,0.09
1c2be45cf52908426ffc5dc0166e0b4b68f9059d,0.22,0,0,0.55
8943713e5144d48681b92c8ce2af8684b1490541,0,1,0,0.16
a11aced7a8e8f008188b78fe0e3f334caed07673,0,1,0,0.81
e7eb91deb752a55f638130ab1edd3fad9d4bf5af,0.82,0,0,0.74
c661d3f29024e965cbad23d7cc9611f80c0f4f54,0,1,0,0.2
0c530ba8640bbe8a3dc56873b057b91d110bbec5,0,1,0,0.73
c57b49b35743ba3ec6ed27f3b97d553d75e7aaa3,0,1,0,0.73
d45a3183edf2c3f6e502758e58e99d8aaef2e4be,0,1,0,0.39
c6488cccdec7a87486b0bc5314f20ca1f8d358ec,0,1,0,0.6
db5956a264f9f20f6df6ed96bfdde8a5aa734bc0,0.14,0,0,0.06
53c155f57015c68014b285cc9c67cca4726eff0b,1,0,0,0.83
a50c1f80e34b0f4945c417c51a7f198d332c2e42,0.1,0,0,0.33
c7f62dad205fe962d6c08e24c30a0e3fe1700ba2,1,0,0,0.82
225a12ec1d15419e76168ebdc422f97ba89d49e3,0,1,0,0.82
cdba4be2980255a3419c9b08af53fc43c1f36e75,0.26,0,0,0.26
ae6167d6570dee74852b983a941b45bd0ec91468,0,1,0,0.22
bcf11af89e1bd1ca254c88c8c817de7211d328a9,0,1,0,0.78
5ecb3cd5e70443de126c8c41265c90187522021d,0.28,0,0,0.85
1f1da96bc8d7226728c569c75b6a636ef276e4ca,0,1,0,0.36
c78d7aa0cc1d490e71a03fab0eed54e9216407c9,1,0,0,0.39
cfe4ad9c8f28e88410df969bc0c49c8323a16080,0,1,0,0.78
1255e9605df8dde6992490d09c33f50d9801056d,1,0,0,0.15
99f0207429af7a9ef4c6b50f5694c6e2c2bb3155,0.3,0,0,0.63
81f1e41064928c1fadf5e4170e78ae1952d8b868,0,1,0,0.06
7efd07704931bfa694f0d5f45e8bc07bb451a83a,0,1,0,0.16
2a981b8729d2769b5d43c7fd1d3326774e689358,0.35,0,0,0.34
58fdea4f81e10212ec52f59139f3c24df48069e0,0,1,0,0.27
3f7b3ff16979bae98be3e43b8a17f51858b5fe9e,0,1,0,0.88
95adac30b8e555c508045e64881bed98630de87b,0.47,0,0,0.46
7d2072af582ec60f93b227d0f6eb67d5d1cd7761,0.85,0,0,0.26
ffb45f66e7b79131a5307ad0cffc0fc4f3414cb4,0.97,0,0,0.53
122f29a8f9b91c827ccf107d7990e4af3dfaedc3,0,1,0,0.04
7944e67ee68d1a667888f72907cbfa8b56a11bc5,0,1,0,0.25
4aa170e5f659b447b0b51ca0ce25f23f816704db,0,1,0,0.13
bec0b631a0f10f20c69dd4532ccbfd2be00b7eaa,1,0,0,0.06
b1ce6a6782aabd68b2729639746d156902e9876e,0,1,0,0.34
7ff4efdc06894fa1a569f3322732205bd663d2bb,0,1,0,0.35
dd199e5444df8ce1dd2af9591948d093b96e219c,0,1,0,0.31
5bf5511f049c014e2fb145265a17036437c21deb,0,1,0,0.62
253162fd7fd48326b0afc7e5cacca5d8f451baac,0,1,0,0.5
ff4e91b4634823ce679003e47cce8a47e8e4217c,1,0,0,0.53
06e23004dc85fed9b2ff55ff6a1c2889a3261309,0,1,0,0.24
0984a2d1bd50c84287f18ef4f526be4bf3e72810,0.83,0,0,0.71
ae0cdbd809a054769cf800e2d3e2a3cff4d5300e,1,0,0,0.73
853f0cdc85382df61d19ee1f13881cb3b94fe1af,0,1,0,0.7
9eb5beadae07ee9b6e11f25c761c06b3c645d4ff,0,1,0,0.28
